time_s,voltage_V,current_A,soc_percent
112.0,3.630949,-0.499946,49.4652
113.0,3.630787,-0.499946,49.4583
114.0,3.630625,-0.500126,49.4514
115.0,3.630463,-0.499946,49.4444
116.0,3.630625,-0.499765,49.4372
117.0,3.630463,-0.499765,49.4302
118.0,3.630139,-0.499946,49.4233
119.0,3.629977,-0.499946,49.4163
120.0,3.629815,-0.499946,49.4093
121.0,3.629653,-0.500126,49.4023
122.0,3.629815,-0.499765,49.3953
123.0,3.629653,-0.499765,49.3882
124.0,3.629492,-0.499765,49.3812
125.0,3.629492,-0.499946,49.3741
126.0,3.62933,-0.499765,49.3671
127.0,3.62933,-0.499946,49.3601
128.0,3.629168,-0.499946,49.3531
129.0,3.629006,-0.499946,49.346
130.0,3.628844,-0.500126,49.339
131.0,3.628844,-0.499946,49.3319
132.0,3.628844,-0.499946,49.325
133.0,3.628682,-0.499946,49.318
134.0,3.62852,-0.499765,49.311
135.0,3.628196,-0.499946,49.3039
136.0,3.628358,-0.499765,49.297
137.0,3.628035,-0.500126,49.2899
138.0,3.628035,-0.499946,49.2829
139.0,3.628035,-0.499765,49.2759
140.0,3.628035,-0.500126,49.2689
141.0,3.627873,-0.499946,49.2618
142.0,3.627711,-0.499765,49.2549
143.0,3.627711,-0.499946,49.2479
144.0,3.627711,-0.499765,49.2409
145.0,3.627387,-0.499946,49.2338
146.0,3.627387,-0.499946,49.2269
147.0,3.627387,-0.499765,49.2198
148.0,3.627387,-0.499765,49.2129
149.0,3.627063,-0.499946,49.2059
150.0,3.627063,-0.499946,49.1988
151.0,3.627063,-0.499765,49.1919
152.0,3.627063,-0.499765,49.1847
153.0,3.626901,-0.499946,49.1776
154.0,3.62674,-0.499946,49.1707
155.0,3.62674,-0.499946,49.1644
156.0,3.626578,-0.499946,49.1567
157.0,3.626578,-0.499946,49.1498
158.0,3.626578,-0.499765,49.1427
159.0,3.626578,-0.499946,49.1358
160.0,3.626416,-0.499946,49.1287
161.0,3.626254,-0.499765,49.1217
162.0,3.626254,-0.499765,49.1146
163.0,3.62593,-0.499946,49.1077
164.0,3.626092,-0.499765,49.1007
165.0,3.62593,-0.499946,49.0937
166.0,3.62593,-0.499946,49.0866
167.0,3.590315,-1.000053,49.0753
168.0,3.589344,-1.000053,49.0612
169.0,3.588696,-1.000414,49.0471
170.0,3.588535,-1.000233,49.033
171.0,3.587887,-1.000233,49.0191
172.0,3.587725,-1.000053,49.0052
173.0,3.58724,-1.000053,48.9914
174.0,3.586916,-1.000233,48.9772
175.0,3.586592,-1.000053,48.9631
176.0,3.586268,-1.000414,48.9492
177.0,3.586106,-1.000233,48.9354
178.0,3.585621,-1.000233,48.9215
179.0,3.692789,0.500088,48.9212
180.0,3.69457,0.500268,48.9283
181.0,3.695865,0.500449,48.9352
182.0,3.696836,0.500088,48.9423
183.0,3.697807,0.500449,48.9492
184.0,3.698455,0.500268,48.9563
185.0,3.699264,0.500088,48.9632
186.0,3.69975,0.500268,48.9702
187.0,3.664783,-1.9e-05,48.9719
188.0,3.664783,-1.9e-05,48.9719
189.0,3.664621,-1.9e-05,48.9719
190.0,3.664783,-1.9e-05,48.9719
191.0,3.664945,-1.9e-05,48.9719
192.0,3.664945,-1.9e-05,48.9719
193.0,3.664945,-0.0002,48.9719
194.0,3.665107,-1.9e-05,48.9719
195.0,3.665107,-1.9e-05,48.9719
196.0,3.66543,-1.9e-05,48.9719
197.0,3.66543,-1.9e-05,48.9719
198.0,3.66543,-1.9e-05,48.9719
199.0,3.66543,-1.9e-05,48.9719
200.0,3.665592,-1.9e-05,48.9719
201.0,3.665916,-1.9e-05,48.9719
202.0,3.665754,-1.9e-05,48.9719
203.0,3.629977,-0.499765,48.9657
204.0,3.62933,-0.499765,48.9587
205.0,3.628682,-0.499946,48.9517
206.0,3.62852,-0.499765,48.9448
207.0,3.628035,-0.499946,48.9377
208.0,3.627711,-0.499946,48.9308
209.0,3.627387,-0.499765,48.9237
210.0,3.627225,-0.499946,48.9168
211.0,3.627063,-0.499765,48.9097
212.0,3.62674,-0.499765,48.9028
213.0,3.626416,-0.499946,48.8958
214.0,3.626254,-0.499946,48.8888
215.0,3.626092,-0.499946,48.8817
216.0,3.625768,-0.499946,48.8748
217.0,3.625606,-0.499946,48.8677
218.0,3.625606,-0.499765,48.8608
219.0,3.625444,-0.499765,48.8538
220.0,3.625283,-0.499946,48.8493
221.0,3.625121,-0.499765,48.8398
222.0,3.624959,-0.499765,48.8327
223.0,3.624797,-0.499946,48.8258
224.0,3.624635,-0.499946,48.8187
225.0,3.624635,-0.499946,48.8117
226.0,3.624473,-0.499946,48.8047
227.0,3.624311,-0.499765,48.7977
228.0,3.624149,-0.499946,48.7907
229.0,3.624149,-0.499765,48.7837
230.0,3.623987,-0.499765,48.7767
231.0,3.623826,-0.499946,48.7697
232.0,3.623826,-0.499765,48.7626
233.0,3.623826,-0.499946,48.7556
234.0,3.623502,-0.499946,48.7485
235.0,3.623502,-0.499765,48.7415
236.0,3.623664,-0.499765,48.7344
237.0,3.623178,-0.500126,48.7274
238.0,3.376626,-3.999431,48.7102
239.0,3.370151,-3.999612,48.6538
240.0,3.366589,-3.999431,48.5973
241.0,3.363513,-3.999612,48.5418
242.0,3.360761,-3.999612,48.4854
243.0,3.358171,-3.999431,48.4298
244.0,3.355419,-3.999612,48.3734
245.0,3.353153,-3.998889,48.317
246.0,3.45854,-2.499832,48.2675
247.0,3.45935,-2.499652,48.2328
248.0,3.45935,-2.499471,48.1975
249.0,3.459026,-2.499652,48.1628
250.0,3.458702,-2.500013,48.1275
251.0,3.458378,-2.499652,48.0923
252.0,3.457893,-2.499832,48.057
253.0,3.457407,-2.499832,48.0223
254.0,3.457083,-2.499471,47.987
255.0,3.456921,-2.499471,47.9523
256.0,3.456274,-2.499652,47.917
257.0,3.45595,-2.499652,47.8818
258.0,3.455464,-2.499652,47.8471
259.0,3.455302,-2.499471,47.8118
260.0,3.454655,-2.499652,47.7765
261.0,3.454331,-2.499832,47.7413
262.0,3.454169,-2.499832,47.7065
263.0,3.453684,-2.499652,47.6713
264.0,3.453198,-2.499652,47.6366
265.0,3.452874,-2.499832,47.6019
266.0,3.45255,-2.499471,47.5672
267.0,3.452389,-2.499652,47.5319
268.0,3.451903,-2.499652,47.4966
269.0,3.451417,-2.499832,47.4614
270.0,3.702988,0.999653,47.4515
271.0,3.707035,0.999834,47.4654
272.0,3.709949,0.999834,47.4793
273.0,3.712215,0.999834,47.4934
274.0,3.71432,0.999834,47.5073
275.0,3.715939,0.999834,47.5214
276.0,3.717719,0.999834,47.5353
277.0,3.719014,0.999834,47.5494
278.0,3.577041,-1.000053,47.5475
279.0,3.575746,-1.000053,47.5333
280.0,3.574936,-1.000233,47.5195
281.0,3.57445,-1.000053,47.5054
282.0,3.574127,-1.000053,47.4912
283.0,3.573641,-1.000053,47.4771
284.0,3.573479,-1.000233,47.4632
285.0,3.573317,-1.000233,47.4491
286.0,3.572994,-1.000053,47.4352
287.0,3.572832,-1.000053,47.4211
288.0,3.57267,-1.000233,47.4072
289.0,3.572508,-1.000053,47.3931
290.0,3.572508,-1.000053,47.379
291.0,3.572346,-1.000053,47.3651
292.0,3.572184,-1.000233,47.351
293.0,3.572184,-1.000233,47.3369
294.0,3.57186,-1.000414,47.323
295.0,3.57186,-1.000053,47.3091
296.0,3.571698,-1.000233,47.295
297.0,3.571375,-1.000233,47.2809
298.0,3.571537,-0.999872,47.2668
299.0,3.571375,-1.000053,47.2529
300.0,3.571213,-1.000233,47.2391
301.0,3.571051,-1.000233,47.2252
302.0,3.571051,-1.000053,47.211
303.0,3.571051,-1.000233,47.1972
304.0,3.571051,-1.000053,47.1831
305.0,3.570889,-1.000053,47.169
306.0,3.570565,-1.000053,47.1551
307.0,3.570727,-1.000053,47.1412
308.0,3.570727,-1.000053,47.1271
309.0,3.570403,-1.000053,47.1132
310.0,3.785711,2.00059,47.1345
311.0,3.789273,1.999687,47.1623
312.0,3.792025,1.999325,47.1905
313.0,3.794291,2.000048,47.2183
314.0,3.796072,2.000048,47.2461
315.0,3.798015,2.000048,47.2743
316.0,3.799795,2.00059,47.3025
317.0,3.801252,2.000048,47.3307
318.0,3.658793,-1.9e-05,47.3331
319.0,3.657984,-1.9e-05,47.3331
320.0,3.657336,-1.9e-05,47.3331
321.0,3.657174,-1.9e-05,47.3331
322.0,3.656688,-1.9e-05,47.3331
323.0,3.656688,-1.9e-05,47.3331
324.0,3.656527,-1.9e-05,47.3331
325.0,3.656365,-1.9e-05,47.3331
326.0,3.656365,-1.9e-05,47.3331
327.0,3.656365,-1.9e-05,47.3331
328.0,3.656203,-1.9e-05,47.3331
329.0,3.656527,-1.9e-05,47.3331
330.0,3.656203,-1.9e-05,47.3331
331.0,3.656203,-1.9e-05,47.3331
332.0,3.656041,-1.9e-05,47.3331
333.0,3.656203,-1.9e-05,47.3331
334.0,3.656203,-1.9e-05,47.3331
335.0,3.656203,-1.9e-05,47.3331
336.0,3.656203,-1.9e-05,47.3331
337.0,3.656203,-1.9e-05,47.3331
338.0,3.656365,-1.9e-05,47.3331
339.0,3.656203,-1.9e-05,47.3331
340.0,3.656365,-1.9e-05,47.3331
341.0,3.656365,-1.9e-05,47.3331
342.0,3.656203,-1.9e-05,47.3331
343.0,3.656365,-1.9e-05,47.3331
344.0,3.656365,-1.9e-05,47.3331
345.0,3.656203,-1.9e-05,47.3331
346.0,3.656365,-1.9e-05,47.3331
347.0,3.656365,-1.9e-05,47.3331
348.0,3.656365,-1.9e-05,47.3331
349.0,3.656527,-1.9e-05,47.3331
350.0,3.656527,-1.9e-05,47.3331
351.0,3.656365,-1.9e-05,47.3331
352.0,3.656527,-1.9e-05,47.3331
353.0,3.656527,-1.9e-05,47.3331
354.0,3.656527,-1.9e-05,47.3331
355.0,3.656527,-1.9e-05,47.3331
356.0,3.656365,-1.9e-05,47.3331
357.0,3.656527,-1.9e-05,47.3331
358.0,3.656527,-1.9e-05,47.3331
359.0,3.656365,-1.9e-05,47.3331
360.0,3.656527,-1.9e-05,47.3331
361.0,3.656688,-1.9e-05,47.3331
362.0,3.656688,-1.9e-05,47.3331
363.0,3.656527,-1.9e-05,47.3331
364.0,3.656527,-1.9e-05,47.3331
365.0,3.656688,-1.9e-05,47.3331
366.0,3.656688,-1.9e-05,47.3331
367.0,3.656688,-1.9e-05,47.3331
368.0,3.656688,-1.9e-05,47.3331
369.0,3.656688,-1.9e-05,47.3331
370.0,3.65685,-1.9e-05,47.3331
371.0,3.65685,-1.9e-05,47.3331
372.0,3.65685,-1.9e-05,47.3331
373.0,3.621883,-0.499765,47.3327
374.0,3.62075,-0.499765,47.3257
375.0,3.620264,-0.499946,47.3186
376.0,3.61994,-0.499946,47.3117
377.0,3.619455,-0.499765,47.3046
378.0,3.619131,-0.499946,47.2977
379.0,3.618807,-0.499946,47.2906
380.0,3.618483,-0.499946,47.2837
381.0,3.618321,-0.499946,47.2766
382.0,3.617998,-0.499765,47.2696
383.0,3.617674,-0.499946,47.2627
384.0,3.617674,-0.499765,47.2558
385.0,3.61735,-0.499765,47.2486
386.0,3.617188,-0.499765,47.2416
387.0,3.616703,-0.499946,47.2346
388.0,3.616541,-0.499946,47.2276
389.0,3.616379,-0.499946,47.2206
390.0,3.616217,-0.499946,47.2136
391.0,3.616217,-0.499765,47.2065
392.0,3.615893,-0.499765,47.1995
393.0,3.615731,-0.499946,47.1925
394.0,3.615731,-0.499946,47.1855
395.0,3.615731,-0.499765,47.1786
396.0,3.615407,-0.499765,47.1716
397.0,3.615246,-0.499946,47.1645
398.0,3.615084,-0.500126,47.1574
399.0,3.614922,-0.499946,47.1504
400.0,3.614922,-0.499946,47.1434
401.0,3.579307,-1.000053,47.1339
402.0,3.578336,-1.000053,47.12
403.0,3.578012,-1.000053,47.1059
404.0,3.577203,-1.000414,47.0918
405.0,3.576879,-1.000233,47.0779
406.0,3.576393,-1.000233,47.0651
407.0,3.576069,-0.999872,47.0499
408.0,3.575746,-1.000053,47.036
409.0,3.57526,-1.000233,47.0219
410.0,3.574774,-1.000233,47.0078
411.0,3.574774,-0.999872,46.9937
412.0,3.574289,-1.000233,46.9798
413.0,3.680324,0.500268,46.9744
414.0,3.682752,0.500449,46.9824
415.0,3.683885,0.500449,46.9894
416.0,3.684856,0.500268,46.9963
417.0,3.685828,0.500268,47.0033
418.0,3.686475,0.500449,47.0102
419.0,3.686961,0.500268,47.0173
420.0,3.687608,0.500268,47.0243
421.0,3.652641,-1.9e-05,47.028
422.0,3.652641,-1.9e-05,47.028
423.0,3.652641,-1.9e-05,47.028
424.0,3.652641,-1.9e-05,47.028
425.0,3.652641,-1.9e-05,47.028
426.0,3.652641,-1.9e-05,47.028
427.0,3.653127,-1.9e-05,47.028
428.0,3.653127,-1.9e-05,47.028
429.0,3.653289,-1.9e-05,47.028
430.0,3.653127,-1.9e-05,47.028
431.0,3.653289,-1.9e-05,47.028
432.0,3.653289,-1.9e-05,47.028
433.0,3.653451,-1.9e-05,47.028
434.0,3.653613,-1.9e-05,47.028
435.0,3.653613,-1.9e-05,47.028
436.0,3.653774,-1.9e-05,47.028
437.0,3.617836,-0.499946,47.0231
438.0,3.617188,-0.500126,47.0161
439.0,3.616864,-0.499946,47.009
440.0,3.616541,-0.499946,47.0021
441.0,3.616217,-0.499946,46.9952
442.0,3.615893,-0.499765,46.9881
443.0,3.615731,-0.499765,46.9811
444.0,3.615246,-0.499946,46.974
445.0,3.615084,-0.499946,46.9669
446.0,3.614922,-0.499946,46.96
447.0,3.61476,-0.500126,46.953
448.0,3.614598,-0.499765,46.9459
449.0,3.614598,-0.499584,46.939
450.0,3.614274,-0.499946,46.932
451.0,3.614112,-0.499946,46.9251
452.0,3.614112,-0.499946,46.918
453.0,3.613789,-0.499765,46.9111
454.0,3.613627,-0.499765,46.904
455.0,3.613627,-0.499765,46.897
456.0,3.613465,-0.499946,46.8899
457.0,3.613303,-0.499765,46.8829
458.0,3.613303,-0.499765,46.8759
459.0,3.612979,-0.500126,46.8689
460.0,3.612655,-0.500126,46.8618
461.0,3.612655,-0.499946,46.8548
462.0,3.612655,-0.499946,46.8478
463.0,3.612655,-0.499765,46.8408
464.0,3.612494,-0.499765,46.8338
465.0,3.612332,-0.499946,46.8268
466.0,3.612332,-0.499946,46.8197
467.0,3.612332,-0.499946,46.8127
468.0,3.61217,-0.499946,46.8057
469.0,3.612008,-0.499946,46.7987
470.0,3.611846,-0.499946,46.7917
471.0,3.612008,-0.499946,46.7876
472.0,3.612008,-0.499584,46.7778
473.0,3.611846,-0.499765,46.7707
474.0,3.611684,-0.499946,46.7637
475.0,3.611522,-0.499765,46.7566
476.0,3.611684,-0.499765,46.7495
477.0,3.611522,-0.499946,46.7426
478.0,3.611522,-0.499946,46.7356
479.0,3.611522,-0.499946,46.7286
480.0,3.611198,-0.499946,46.7216
481.0,3.61136,-0.499765,46.7146
482.0,3.611198,-0.499946,46.7076
483.0,3.611037,-0.499946,46.7005
484.0,3.611037,-0.499946,46.6936
485.0,3.611037,-0.499946,46.6866
486.0,3.611037,-0.499765,46.6795
487.0,3.611198,-0.499765,46.6725
488.0,3.610875,-0.499765,46.6655
489.0,3.610713,-0.499946,46.6585
490.0,3.610713,-0.499584,46.6516
491.0,3.610551,-0.500126,46.6445
492.0,3.610713,-0.499765,46.6376
493.0,3.610551,-0.499765,46.6305
494.0,3.610551,-0.499946,46.6235
495.0,3.610389,-0.500126,46.6166
496.0,3.610551,-0.499765,46.6095
497.0,3.610389,-0.499765,46.6026
498.0,3.610227,-0.499946,46.5955
499.0,3.610227,-0.499765,46.5885
500.0,3.610227,-0.499946,46.5814
501.0,3.610065,-0.499946,46.5745
502.0,3.609903,-0.499946,46.5674
503.0,3.610065,-0.499946,46.5604
504.0,3.610065,-0.499765,46.5534
505.0,3.609903,-0.499946,46.5464
506.0,3.609903,-0.499946,46.5395
507.0,3.609903,-0.499765,46.5324
508.0,3.609741,-0.499946,46.5253
509.0,3.609741,-0.499946,46.5184
510.0,3.609741,-0.499765,46.5114
511.0,3.609741,-0.499946,46.5044
512.0,3.609741,-0.499765,46.4974
513.0,3.60958,-0.500126,46.4904
514.0,3.609418,-0.499946,46.4833
515.0,3.60958,-0.499765,46.4764
516.0,3.60958,-0.499946,46.4693
517.0,3.609418,-0.499765,46.4623
518.0,3.609418,-0.499946,46.4553
519.0,3.609418,-0.499765,46.4483
520.0,3.609418,-0.499765,46.4412
521.0,3.609256,-0.499946,46.4343
522.0,3.609094,-0.499946,46.4272
523.0,3.609256,-0.499765,46.4203
524.0,3.573479,-1.000053,46.4099
525.0,3.572832,-1.000233,46.3961
526.0,3.572184,-1.000233,46.3819
527.0,3.57186,-1.000053,46.3681
528.0,3.571375,-1.000053,46.3539
529.0,3.571051,-1.000233,46.3398
530.0,3.570565,-1.000414,46.3259
531.0,3.570403,-1.000053,46.3118
532.0,3.570403,-1.000053,46.298
533.0,3.569756,-1.000233,46.2838
534.0,3.569594,-1.000053,46.27
535.0,3.56927,-1.000053,46.2558
536.0,3.676276,0.500449,46.2543
537.0,3.677895,0.500268,46.2612
538.0,3.67919,0.500449,46.2683
539.0,3.680162,0.500449,46.2753
540.0,3.681133,0.500268,46.2824
541.0,3.681781,0.500268,46.2893
542.0,3.682428,0.500088,46.2964
543.0,3.683076,0.500449,46.3033
544.0,3.64827,-1.9e-05,46.3057
545.0,3.648108,-1.9e-05,46.3057
546.0,3.647947,-1.9e-05,46.3057
547.0,3.64827,-1.9e-05,46.3057
548.0,3.648108,-1.9e-05,46.3057
549.0,3.648432,-1.9e-05,46.3057
550.0,3.648432,-1.9e-05,46.3057
551.0,3.648594,-1.9e-05,46.3057
552.0,3.648594,-0.0002,46.3057
553.0,3.648756,-1.9e-05,46.3057
554.0,3.648918,-1.9e-05,46.3057
555.0,3.648918,-1.9e-05,46.3057
556.0,3.64908,-1.9e-05,46.3057
557.0,3.649242,-1.9e-05,46.3057
558.0,3.649242,-1.9e-05,46.3057
559.0,3.649242,-1.9e-05,46.3057
560.0,3.613465,-0.499946,46.3
561.0,3.612979,-0.499946,46.2929
562.0,3.612655,-0.499765,46.2863
563.0,3.61217,-0.500126,46.2789
564.0,3.611846,-0.499765,46.2719
565.0,3.611684,-0.499584,46.2648
566.0,3.611198,-0.499946,46.2579
567.0,3.61136,-0.499765,46.2508
568.0,3.611037,-0.499946,46.2439
569.0,3.610875,-0.499946,46.2377
570.0,3.610551,-0.499946,46.2299
571.0,3.610389,-0.499946,46.223
572.0,3.610227,-0.499946,46.216
573.0,3.610065,-0.499946,46.209
574.0,3.609903,-0.499946,46.2019
575.0,3.609741,-0.499946,46.195
576.0,3.609741,-0.499946,46.1879
577.0,3.60958,-0.499946,46.1809
578.0,3.609256,-0.500126,46.1739
579.0,3.609256,-0.499765,46.1669
580.0,3.609094,-0.499946,46.1598
581.0,3.608932,-0.499946,46.1529
582.0,3.608932,-0.499946,46.1459
583.0,3.608932,-0.499765,46.1389
584.0,3.60877,-0.499946,46.1319
585.0,3.608608,-0.499946,46.125
586.0,3.608446,-0.500126,46.1179
587.0,3.608123,-0.500126,46.1109
588.0,3.608284,-0.499765,46.1038
589.0,3.608284,-0.499946,46.0968
590.0,3.608284,-0.499946,46.0898
591.0,3.608123,-0.499946,46.0828
592.0,3.608123,-0.499765,46.0759
593.0,3.607961,-0.499765,46.0688
594.0,3.607799,-0.499946,46.0618
595.0,3.361085,-3.999612,46.0465
596.0,3.354771,-3.999431,45.9892
597.0,3.350563,-3.999431,45.9328
598.0,3.347487,-3.999431,45.8772
599.0,3.344735,-3.999431,45.8208
600.0,3.342306,-3.999612,45.7644
601.0,3.34004,-3.999431,45.708
602.0,3.337774,-3.999431,45.6524
603.0,3.442999,-2.499471,45.6017
604.0,3.443647,-2.499652,45.5664
605.0,3.443485,-2.501638,45.5312
606.0,3.442999,-2.499832,45.4959
607.0,3.442999,-2.498749,45.4606
608.0,3.442352,-2.499471,45.4259
609.0,3.44219,-2.49929,45.3907
610.0,3.441704,-2.499832,45.3559
611.0,3.44138,-2.500193,45.3212
612.0,3.441056,-2.499652,45.2865
613.0,3.440571,-2.499652,45.2512
614.0,3.440247,-2.499832,45.216
615.0,3.439923,-2.499652,45.1813
616.0,3.439276,-2.499832,45.146
617.0,3.439114,-2.499471,45.1107
618.0,3.43879,-2.499471,45.076
619.0,3.438304,-2.500193,45.0408
620.0,3.437981,-2.499652,45.006
621.0,3.437819,-2.498929,44.9708
622.0,3.437171,-2.499832,44.9355
623.0,3.437009,-2.499652,44.9008
624.0,3.436847,-2.497123,44.8656
625.0,3.435876,-2.505612,44.8303
626.0,3.436038,-2.499832,44.795
627.0,3.686637,1.000014,44.785
628.0,3.690846,1.000014,44.7991
629.0,3.693922,0.999834,44.8132
630.0,3.696188,0.999834,44.8273
631.0,3.698293,1.000014,44.8412
632.0,3.700074,0.999653,44.8553
633.0,3.702016,1.000014,44.8692
634.0,3.703473,0.999834,44.8833
635.0,3.561985,-1.000053,44.8807
636.0,3.56069,-1.000053,44.8668
637.0,3.560205,-1.000053,44.8527
638.0,3.559557,-1.000233,44.8388
639.0,3.559395,-1.000053,44.8247
640.0,3.558909,-1.000233,44.8106
641.0,3.558748,-1.000053,44.7967
642.0,3.558424,-1.000233,44.7826
643.0,3.558262,-1.000233,44.7687
644.0,3.5581,-1.000233,44.7555
645.0,3.5581,-0.999872,44.7407
646.0,3.557938,-1.000053,44.7266
647.0,3.557938,-1.000053,44.7125
648.0,3.557776,-1.000233,44.6986
649.0,3.557452,-1.000053,44.6845
650.0,3.557614,-1.000053,44.6704
651.0,3.557291,-1.000233,44.6563
652.0,3.557129,-1.000233,44.6424
653.0,3.557129,-1.000053,44.6285
654.0,3.557129,-1.000233,44.6144
655.0,3.557129,-0.999872,44.6003
656.0,3.556967,-1.000233,44.5864
657.0,3.556805,-1.000053,44.5725
658.0,3.556805,-1.000053,44.5586
659.0,3.556805,-1.000233,44.5443
660.0,3.556643,-1.000053,44.5302
661.0,3.556481,-1.000053,44.5163
662.0,3.556481,-0.999872,44.5022
663.0,3.556157,-1.000053,44.4883
664.0,3.556157,-1.000053,44.4742
665.0,3.556157,-1.000233,44.4601
666.0,3.556157,-0.999872,44.446
667.0,3.77098,2.000409,44.4686
668.0,3.774217,1.999867,44.4964
669.0,3.777131,2.000228,44.5242
670.0,3.779236,2.000409,44.5524
671.0,3.781178,1.999867,44.5802
672.0,3.783121,1.999867,44.6084
673.0,3.78474,1.999867,44.6362
674.0,3.786359,2.000048,44.6644
675.0,3.644223,-1.9e-05,44.6655
676.0,3.643576,-1.9e-05,44.6655
677.0,3.64309,-1.9e-05,44.6655
678.0,3.642766,-1.9e-05,44.6655
679.0,3.642604,-1.9e-05,44.6655
680.0,3.642442,-1.9e-05,44.6655
681.0,3.642281,-1.9e-05,44.6655
682.0,3.642119,-1.9e-05,44.6655
683.0,3.642119,-1.9e-05,44.6655
684.0,3.642119,-1.9e-05,44.6655
685.0,3.641957,-1.9e-05,44.6655
686.0,3.642119,-1.9e-05,44.6655
687.0,3.641957,-1.9e-05,44.6655
688.0,3.642119,-1.9e-05,44.6655
689.0,3.642119,-1.9e-05,44.6655
